Time,Entry Location,Entry,Enabled,Category,Profile,Description,Signer,Company,Image Path,Version,Launch String,MD5,SHA-1,PESHA-1,PESHA-256,SHA-256,IMP
9/8/2025 5:02 AM,"HKLM\System\CurrentControlSet\Services","ClickToRunSvc",enabled,"Services",System-wide,"Microsoft Office Click-to-Run Service: ‪Управляет координацией ресурсов, фоновой потоковой передачей и системной интеграцией Microsoft 365 продуктов Office и связанных с ними обновлений. Эта служба требуется для запуска во время использования любой программы Microsoft 365 Office, во время начальной установки потоковой передачи и всех последующих обновлений.‬","(Verified) Microsoft Corporation","Microsoft Corporation","c:\program files\common files\microsoft shared\clicktorun\officeclicktorun.exe",16.0.19127.20222,"""C:\Program Files\Common Files\Microsoft Shared\ClickToRun\OfficeClickToRun.exe"" /service",2DA47F54B94A74F874126455CD7A1554,A8E88990303CEF34B5C35A0DE3B946E9CB0EBACE,AC008C06D84165D425E4D84440FE1C4DEB2C75FB,3079DA8A6013B6B94A8F2F1A193F8AFC757AB1E095CA4D06A3682C15138E9040,5D37B6D3922065EFC0B4B34B7B0DF1ADAF48FF53B495E989F4547EC9C3DFE948,1FABFFFCF88903677BCAC36405DCAB3F
7/16/1983 1:57 AM,"HKLM\System\CurrentControlSet\Services","ClipSVC",enabled,"Services",System-wide,"Client License Service (ClipSVC): Provides infrastructure support for the Microsoft Store. This service is started on demand and if disabled applications bought using Windows Store will not behave correctly.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\clipsvc.dll",10.0.19041.3636,"%SystemRoot%\System32\svchost.exe -k wsappx -p",839F708BD2D86534E356F8121CD40FC0,88F0E2CC5AB40EEDD51DA52881B601B94B20C4D8,7C62FB267D1B29168565ECAAFC1853E54EB55595,1F058086A55E68DEE95D8D626756860B5635BC459EAA2843DE5BB8A7979E0BFD,09886DC105876FD34F2303A987EE4B36552A3826874CE399C972C16353AB6964,BCBD7ED453A3D3EAD60FAF742F2CC77D
11/19/2016 7:56 AM,"HKLM\System\CurrentControlSet\Services","cloudidsvc",enabled,"Services",System-wide,"Microsoft Cloud Identity Service: Supports integrations with Microsoft cloud identity services.  If disabled, tenant restrictions will not be enforced properly.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\cloudidsvc.dll",10.0.19041.3636,"%SystemRoot%\system32\svchost.exe -k CloudIdServiceGroup -p",5D7647DD21E6E8EB4DEEE405B917A599,F4A9B268C5B3B1B7374532C51E24BF55F17E08F8,58AA4A4FA976A62F47BC6CBAE95CC3024931E4A2,C9D4AE3DFEEC296BB77DE980AB55E3740E1B4E1279AE3765D8E333125DAECBA3,1A4DB21BC6B8E723C98D9E1CFE081FE6129A879F91E6A79B20B5E82EB0967969,8F4FFED426ECA6D1999540006E058423
10/25/2020 8:48 AM,"HKLM\System\CurrentControlSet\Services","COMSysApp",enabled,"Services",System-wide,"COM+ System Application: Manages the configuration and tracking of Component Object Model (COM)+-based components. If the service is stopped, most COM+-based components will not function properly. If this service is disabled, any services that explicitly depend on it will fail to start.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\dllhost.exe",10.0.19041.3636,"%SystemRoot%\system32\dllhost.exe /Processid:{02D4B3F1-FD88-11D1-960D-00805FC79235}",DFE1E4B1B8714CBE1005EE9413C2BAE9,660E47D00AF463CDB615026565F06D9EDB896FEE,86BACDE103C736D217B29D5EC5651365CC887BAE,49DCA5E74B9348530E9E0BABA79DED939F0E2C31AA86E651646F3482464CE02D,0309834D40475CCD5A88C48F7FF5EC62E5C6798900357DD83665C3D0345124E0,CF79FCE90FCED31836373F3E48251A5D
1/5/2016 4:07 PM,"HKLM\System\CurrentControlSet\Services","ConsentUxUserSvc",enabled,"Services",System-wide,"ConsentUX: Allows ConnectUX and PC Settings to Connect and Pair with WiFi displays and Bluetooth devices.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\consentuxclient.dll",10.0.19041.3636,"%SystemRoot%\system32\svchost.exe -k DevicesFlow",71AF340DCD0E6E1C9FB74ED7ADF9BE78,CFDCAF4BCBBB5DFF2B8C476FFB2A6290D8E5B5A7,352FED8C26973A3BEE421F90C2112F23ACCEE956,5E03787162080E02999DDAD5099B99D514EA819C567BB9634F15E2FE91697D76,CAD6AE0D214B500B08D60941ACE7C36815AE8292ADF56DDAC8269EAFEE9CA0EC,8795CA3C8EDAAEB7BCC070E95C97D6AD
8/31/1979 4:20 PM,"HKLM\System\CurrentControlSet\Services","ConsentUxUserSvc_4ddc4",enabled,"Services",System-wide,"ConsentUX_4ddc4: Allows ConnectUX and PC Settings to Connect and Pair with WiFi displays and Bluetooth devices.","(Verified) Microsoft Windows Publisher","Microsoft Corporation","c:\windows\system32\svchost.exe",10.0.19041.3636,"C:\Windows\system32\svchost.exe -k DevicesFlow",145DCF6706EEEA5B066885EE17964C09,445F5F38365AF88EC29B357F4696F0E3EE50A1D8,62C3EE3A4FD8DE225271111639EE602CD14B25BD,40EA10CDF850D3684F6FB062EBC10D63E702AE93107C7F25B40063293C32FC17,F13DE58416730D210DAB465B242E9C949FB0A0245EEF45B07C381F0C6C8A43C3,247B9220E5D9B720A82B2C8B5069AD69
9/12/1926 1:27 PM,"HKLM\System\CurrentControlSet\Services","CoreMessagingRegistrar",enabled,"Services",System-wide,"CoreMessaging: Manages communication between system components.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\coremessaging.dll",10.0.19041.3636,"%SystemRoot%\system32\svchost.exe -k LocalServiceNoNetwork -p",553C2E5AD080CFB479858A73A05FF9FF,E159F5E36CF3DD8B23CE8A4311F4D50AA4A90601,0B235DF52A2AFF0EBA99528C48329F6C40E14977,04AB50C5E8EA68EC25DC960F4D702BA4C04193E0830702C3311FDFC359D71E16,F973D7EFFE01F6808159544CB2A168A905EFC49689E3D05795F3B10AE776B9FE,709EF95FC7F2757A4736822A17CB7871
10/18/1966 11:26 PM,"HKLM\System\CurrentControlSet\Services","CredentialEnrollmentManagerUserSvc",enabled,"Services",System-wide,"CredentialEnrollmentManagerUserSvc: Credential Enrollment Manager","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\credentialenrollmentmanager.exe",10.0.19041.3636,"%SystemRoot%\system32\CredentialEnrollmentManager.exe",97D5311270B42CF5B6E11D3108E7EF9D,5C3EDDDF27A884391DA994BC37A46520CC6E5D55,663AD59B5120CEA4CD6EF79D4EE3C8322E64FCB9,9A88F8D49EC8B2DA583F8D5A6AC01D5559BD466C1411AD8B7E8118BB445586A6,89D99DBA07E5669C78784FF8A17CCE00D902A38AB27016C4B4D72C6A05A8A521,BA3B0E1B20B1C9F72A4A18218DEEF694
10/18/1966 11:26 PM,"HKLM\System\CurrentControlSet\Services","CredentialEnrollmentManagerUserSvc_4ddc4",enabled,"Services",System-wide,"CredentialEnrollmentManagerUserSvc_4ddc4: Credential Enrollment Manager","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\credentialenrollmentmanager.exe",10.0.19041.3636,"C:\Windows\system32\CredentialEnrollmentManager.exe",97D5311270B42CF5B6E11D3108E7EF9D,5C3EDDDF27A884391DA994BC37A46520CC6E5D55,663AD59B5120CEA4CD6EF79D4EE3C8322E64FCB9,9A88F8D49EC8B2DA583F8D5A6AC01D5559BD466C1411AD8B7E8118BB445586A6,89D99DBA07E5669C78784FF8A17CCE00D902A38AB27016C4B4D72C6A05A8A521,BA3B0E1B20B1C9F72A4A18218DEEF694
1/9/1915 11:59 AM,"HKLM\System\CurrentControlSet\Services","CryptSvc",enabled,"Services",System-wide,"Cryptographic Services: Provides three management services: Catalog Database Service, which confirms the signatures of Windows files and allows new programs to be installed; Protected Root Service, which adds and removes Trusted Root Certification Authority certificates from this computer; and Automatic Root Certificate Update Service, which retrieves root certificates from Windows Update and enable scenarios such as SSL. If this service is stopped, these management services will not function properly. If this service is disabled, any services that explicitly depend on it will fail to start.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\cryptsvc.dll",10.0.19041.1,"%SystemRoot%\system32\svchost.exe -k NetworkService -p",8AB3568419872D1A8A7B45153AF7B3D4,83799B4A9C207DB2815BEE9F2F26EA725F7C4021,25A35E6D3D3E52B5E8C6F85EB86BAF3B93A51B8A,722C7471180FF394108E9F1740B0879B3D9F6BB4BA274864816F8144D9F0CC24,5171ED876E0EC5CAE2BE9161ACC90F4865FF6416EFA376C82D8A5B65724A8910,F91EB609C29941EDC07DDB5253479DF2
2/17/1994 11:59 PM,"HKLM\System\CurrentControlSet\Services","CscService",enabled,"Services",System-wide,"Offline Files: The Offline Files service performs maintenance activities on the Offline Files cache, responds to user logon and logoff events, implements the internals of the public API, and dispatches interesting events to those interested in Offline Files activities and changes in cache state.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\cscsvc.dll",10.0.19041.3636,"%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p",5FDFADF8CD7DA4C2A44596656E83C4CB,37F049D0EFBD4EB2D90D899BE0105E3904FB5772,13AE61C2A3F4D89556C3F61D65FD8FA443D4591C,36954BA718F91C815FFF4BAC8E3279E3775CC01B1C51C51AF520623219E7DB0D,B774A248F12AB3CBFF835C0D5A656A9552578D3DFBD32176BB0F4945B810EDFF,56BBBC3343E68D6D5319B58C4B551D32
6/5/1930 12:04 AM,"HKLM\System\CurrentControlSet\Services","DcomLaunch",enabled,"Services",System-wide,"DCOM Server Process Launcher: The DCOMLAUNCH service launches COM and DCOM servers in response to object activation requests. If this service is stopped or disabled, programs using COM or DCOM will not function properly. It is strongly recommended that you have the DCOMLAUNCH service running.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\rpcss.dll",10.0.19041.3636,"%SystemRoot%\system32\svchost.exe -k DcomLaunch -p",5FBBC87CBD53C3E62943967D316DFFD8,764F87AE8C56B6CE36A8F1212E879EECE7D20D38,1B49D93E54FF867B9607A643238E8D4F2A0D7572,63B92E49B44B4934060820A2F94F03E8377EA91A100B34A5C81D23FD78B6CFF5,8B49D6F866574DA579A274C839AC96999B1EA4A330D2609E7D824EDDB46B6203,DC1650949D491E61B900CB2CA9003634
4/5/1912 12:48 AM,"HKLM\System\CurrentControlSet\Services","dcsvc",enabled,"Services",System-wide,"dcsvc: Declared Configuration(DC) service","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\dcsvc.dll",10.0.19041.3636,"%systemroot%\system32\svchost.exe -k netsvcs -p",81E39B3120062EED3832FFF17E3F0869,A533DEAC23A2D98CEC86ED4BBA122B52FED473B6,5CC427CE009201F224C445F1DC4547E1426A3796,80799C7CAEB45A75AC1D6026E592C3D62AD95233E0B8EB13BE2F9611CA6A474A,3C6947E7686422A566F7B60487E60D19A5E631E9F2ABB40DAD92C8F5D07ADED7,1D300784E4F4FAA95B2E6130C808DADD
8/14/1940 7:20 AM,"HKLM\System\CurrentControlSet\Services","defragsvc",enabled,"Services",System-wide,"Optimize drives: Helps the computer run more efficiently by optimizing files on storage drives.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\defragsvc.dll",10.0.19041.3636,"%SystemRoot%\system32\svchost.exe -k defragsvc",1D934C25198777B058EB13629DD1FC53,C2FCAA08B6BE43F0B3FDB7586195CF675B60B2CC,0EF0B9EFB99866B9EA7138AA529815E05FE56665,1187C27687E46E7871FE5CC02F929F2F47E3802B25D73EC146DC59834FCBF9BF,72B04589AB270CF7696C0062F83AD56F55511341CF53317704BA55B2CD12177D,5F2FC7516FDD7F9351F51897DD53D1E4
4/18/2027 7:57 AM,"HKLM\System\CurrentControlSet\Services","DeviceAssociationBrokerSvc",enabled,"Services",System-wide,"DeviceAssociationBroker: Enables apps to pair devices","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\deviceaccess.dll",10.0.19041.3636,"%SystemRoot%\system32\svchost.exe -k DevicesFlow -p",DDEAF99FA42544DDA751D5AA4204E23B,0689437175B182BE6841C1B145AB5FAEA36210B2,B1798028EB8B14DA4D8A2754E3AC3FB533FC67C3,2BFC93FC30DB6D64D0EC02298FCE962C2D70A230355FFBC5F708FD583CF6E5D4,700226356957D474A58504DC65FB654F596C575356FA6DAD4B289DF2BCBAA821,3E41138F93DCFA90AF510BA0B951A974
8/31/1979 4:20 PM,"HKLM\System\CurrentControlSet\Services","DeviceAssociationBrokerSvc_4ddc4",enabled,"Services",System-wide,"DeviceAssociationBroker_4ddc4: Enables apps to pair devices","(Verified) Microsoft Windows Publisher","Microsoft Corporation","c:\windows\system32\svchost.exe",10.0.19041.3636,"C:\Windows\system32\svchost.exe -k DevicesFlow -p",145DCF6706EEEA5B066885EE17964C09,445F5F38365AF88EC29B357F4696F0E3EE50A1D8,62C3EE3A4FD8DE225271111639EE602CD14B25BD,40EA10CDF850D3684F6FB062EBC10D63E702AE93107C7F25B40063293C32FC17,F13DE58416730D210DAB465B242E9C949FB0A0245EEF45B07C381F0C6C8A43C3,247B9220E5D9B720A82B2C8B5069AD69
5/13/1980 12:42 AM,"HKLM\System\CurrentControlSet\Services","DeviceAssociationService",enabled,"Services",System-wide,"Device Association Service: Enables pairing between the system and wired or wireless devices.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\das.dll",10.0.19041.3636,"%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p",1B84205BE3FA351A2CEBC512741FE14F,3814D8D35E4B2DF98933F012CB77F43BCDC13A33,2C3DE76B37D493A6F4B367539D51D27B0DE16254,AF5474720C99269476E989B2FCE07759F1959E8E885658AB01D2535A57AD706C,1860D1B7AE7CCD3E5DCC0C3BDD34AF3B3C18B3BC47095AE62F3F3E19EE89531B,94D231CC0799404FDF2C5EDA7846716F
01.01.1970 3:00,Task Scheduler,\Microsoft\Windows\Wininet\winser,enabled,Tasks,System-wide,System,(Not verified) tox,tox,c:\programdata\windows tasks service\winserv.exe,6.7.0.2,"""C:\ProgramData\Windows Tasks Service\winserv.exe"" Task Service\winserv.exe",3F4F5A6CB95047FEA6102BD7D2226AA9,FC09DD898B6E7FF546E4A7517A715928FBAFC297,,,99FD9E75E6241EFF30E01C5B59DF9E901FB24D12BEE89C069CC6158F78B3CC98,EBE65D762F2C61FE8918999D24B4FF38
01.01.1970 3:00,Task Scheduler,\Microsoft\Windows\Wininet\winsers,enabled,Tasks,System-wide,System,(Not Verified) tox,tox,c:\programdata\windows tasks service\winserv.exe,6.7.0.2,"""C:\ProgramData\Windows Tasks Service\winserv.exe"" Task Service\winserv.exe",3F4F5A6CB95047FEA6102BD7D2226AA9,FC09DD898B6E7FF546E4A7517A715928FBAFC297,,,99FD9E75E6241EFF30E01C5B59DF9E901FB24D12BEE89C069CC6158F78B3CC98,EBE65D762F2C61FE8918999D24B4FF38
10/22/2031 10:10 AM,"HKLM\System\CurrentControlSet\Services","DeviceInstall",enabled,"Services",System-wide,"Device Install Service: Enables a computer to recognize and adapt to hardware changes with little or no user input. Stopping or disabling this service will result in system instability.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\umpnpmgr.dll",10.0.19041.3636,"%SystemRoot%\system32\svchost.exe -k DcomLaunch -p",0C2D90698DC8A96BEF1D3FCA258EACD5,82CFF51C119103206C51C4C808AA45BBBE1186E3,C121F487FC844B2BD3DBAD430E19828428B37756,BED41DB57F7EC4542A6CF987361981F46E694A8773B25780A84293E1C965F2C5,44AE9B80E19198BC23E39181170D04F870FA8F5778FF0537F3BF886E35ADD104,B39A3A97FF79AFF8B653F60FF3B26427
4/12/1939 10:26 PM,"HKLM\System\CurrentControlSet\Services","DevicePickerUserSvc",enabled,"Services",System-wide,"DevicePicker: This user service is used for managing the Miracast, DLNA, and DIAL UI","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\windows.devices.picker.dll",10.0.19041.3636,"%SystemRoot%\system32\svchost.exe -k DevicesFlow",FE482AE315BA784D1ED0744AE6042FAC,9E83FBC2A57CC40EE942314D63290129E51B86A3,1FE4106AAF052E2D12910502A4E4AC7F6E54308E,EB9D66D7484449F4221302E8B97A95FE1DC95A44A695F30D2C923D73BBD821C8,8DD387BBA0474C1C85D1E7B62BB07FDD07FE57019E1AF5795081CC4CC0BAE025,FE3165E2918DDA550D308E7B090CD6AB
8/31/1979 4:20 PM,"HKLM\System\CurrentControlSet\Services","DevicePickerUserSvc_4ddc4",enabled,"Services",System-wide,"DevicePicker_4ddc4: This user service is used for managing the Miracast, DLNA, and DIAL UI","(Verified) Microsoft Windows Publisher","Microsoft Corporation","c:\windows\system32\svchost.exe",10.0.19041.3636,"C:\Windows\system32\svchost.exe -k DevicesFlow",145DCF6706EEEA5B066885EE17964C09,445F5F38365AF88EC29B357F4696F0E3EE50A1D8,62C3EE3A4FD8DE225271111639EE602CD14B25BD,40EA10CDF850D3684F6FB062EBC10D63E702AE93107C7F25B40063293C32FC17,F13DE58416730D210DAB465B242E9C949FB0A0245EEF45B07C381F0C6C8A43C3,247B9220E5D9B720A82B2C8B5069AD69
9/17/1966 9:05 PM,"HKLM\System\CurrentControlSet\Services","DevicesFlowUserSvc",enabled,"Services",System-wide,"DevicesFlow: Allows ConnectUX and PC Settings to Connect and Pair with WiFi displays and Bluetooth devices.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\devicesflowbroker.dll",10.0.19041.3758,"%SystemRoot%\system32\svchost.exe -k DevicesFlow",819B276E3162F4692CA491B512B7A984,B1D0FD6B06EC1EDF4D2F030415672E74A5AB8D8F,BB14F54276CCC361DF067012145B07CE2574F786,90D56EB57F5A2377FC8752544460A13781B867918D5DC5B17CD367D7D39AC48A,E95D0F43F8571B6457DF3BDE0B6AFC0649E6661BDED7B1AF5B0BC8928D33F84C,B922FE561AA4C182CD694E7CDB2B6038
8/31/1979 4:20 PM,"HKLM\System\CurrentControlSet\Services","DevicesFlowUserSvc_4ddc4",enabled,"Services",System-wide,"DevicesFlow_4ddc4: Allows ConnectUX and PC Settings to Connect and Pair with WiFi displays and Bluetooth devices.","(Verified) Microsoft Windows Publisher","Microsoft Corporation","c:\windows\system32\svchost.exe",10.0.19041.3636,"C:\Windows\system32\svchost.exe -k DevicesFlow",145DCF6706EEEA5B066885EE17964C09,445F5F38365AF88EC29B357F4696F0E3EE50A1D8,62C3EE3A4FD8DE225271111639EE602CD14B25BD,40EA10CDF850D3684F6FB062EBC10D63E702AE93107C7F25B40063293C32FC17,F13DE58416730D210DAB465B242E9C949FB0A0245EEF45B07C381F0C6C8A43C3,247B9220E5D9B720A82B2C8B5069AD69
5/9/1933 10:56 AM,"HKLM\System\CurrentControlSet\Services","DevQueryBroker",enabled,"Services",System-wide,"DevQuery Background Discovery Broker: Enables apps to discover devices with a backgroud task","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\devquerybroker.dll",10.0.19041.1,"%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p",F8BE99B9EA9B110F7CB3F46BA844C1FF,5DFCAC7C04C09FC4E0869C889D71FD82C4439930,D88349A0F3E2605F5BE1590DA931161DE792F7A1,3B2E9C2A1B3DE8335CB321A26C5BD4F161AFB24809BA1EFD1C7042F254CE7DA4,EABF953864C0AE4FB6426C0B7E92DD81EE4A8852081F9D2EA02B61D4C8DB6188,9D464B447DF46291EB6A4C620F90B53E
12/28/2031 5:34 PM,"HKLM\System\CurrentControlSet\Services","Dhcp",enabled,"Services",System-wide,"DHCP Client: Registers and updates IP addresses and DNS records for this computer. If this service is stopped, this computer will not receive dynamic IP addresses and DNS updates. If this service is disabled, any services that explicitly depend on it will fail to start.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\dhcpcore.dll",10.0.19041.3636,"%SystemRoot%\system32\dhcpcore.dll",242531C47669D2AA232AE8A4395D73F4,1A8C88B2B311540DFC9C1F1CFF6A9A62940F726E,3ECD38BD9DB33BD64945FA1FEE51FB4BB77C94B2,11AEB06D351B82EA4673EA731D1741ACD51412A6394BA25D902516A9720D207B,AD09171A766901B6AAA9AED7A415C951063547422A0DA47DDEB5761D74C19F99,4CAC0FDFB37FD28365A85BA1B941ADBB
7/27/1970 2:49 PM,"HKLM\System\CurrentControlSet\Services","diagnosticshub.standardcollector.service",enabled,"Services",System-wide,"Microsoft (R) Diagnostics Hub Standard Collector Service: Diagnostics Hub Standard Collector Service. When running, this service collects real time ETW events and processes them.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\diagsvcs\diagnosticshub.standardcollector.service.exe",11.0.19041.3636,"%SystemRoot%\system32\DiagSvcs\DiagnosticsHub.StandardCollector.Service.exe",170D13F438751768BE5E406959B6AC61,A1B7F283FE52071E194B3E2C9EE68BC543008B31,60236335BCDAB61D6AF623037263B17B886F2D0F,D4342183AC5F570636DC5A03A81AF65708283D4BAF117F665EFEDA86B7D4E45E,5080322EB33475E58804108F6AA2A2A055AAA2082919F86F85476C95BF7EDB73,1563EB00747D74376852B55A62633AFD
